Category,Review
indpak,My friend and I stopped by this place upon being told they had a very spicy chicken vindaloo. I'm of a Pakistani background and ate mostly at Pakistani...
indpak,Today i went to Joy Indian Restaurant with my daughter. We were treated extremely well by Prema. She regularly checked on us to see if we needed anything....
indpak,"definitely the tastiest and freshest indian food i've had in the area. really good, flavorful, spicy vegetarian options! our delivery was on time and piping..."
indpak,The best Indian restaurant in Flatbush. Super fast delivery.. The food has a very regionally diverse selection and the flavors are amazingly authentic and...
indpak,"Had lunch at Adda Indian Canteen on Saturday afternoon. Delicious and well-presented Indian food.

Quality: I had Adda Indian Canteen circled on my list of..."
indpak,"Food is AMAZING. Got the lotus root kofta (Pretty spicy, comes with rice) with chili cheese naan. The 3 koftas seem like they won't be enough but I had to..."
indpak,"Some of the very best Indian in the city. Most recent visit, we got takeout and did the aloo chana chaat, butter chicken, junglee maas (bone-in lamb curry),..."
indpak,"Just had our first order from Tikka Indian Grill. Delicious. The korma in particular is very very good, and the lamb higher quality than you usually get in..."
indpak,"My wife and I have tried delivery from literally every Indian restaurant that will deliver to us in Williamsburg, and Tikka is without a doubt our favorite...."
indpak,"My bf and I ordered twice from here and it was simply great! The food is delicious : full of flavor, perfect for all your Indian food cravings. I really..."
indpak,"Good food good decor. I started coming to Himalayan Yak prior to the pandemic. Arriving at the restaurant, I was immediately greeted with a beautifully..."
indpak,"If I could give this place 20 stars I would. It's a hidden gem in Jackson heights. We accidentally came across it. First day we walked in, the ambiance was..."
indpak,"We placed our orders via Uber Eat from Himalayan Yak with assigned time and the entire process went smoothly. 

Our friends highly recommended us to try..."
indpak,"Open for dining in!!Great Indian restaurant. East 55 and 3 Ave 

all you can eat buffet,  4 meat entrees and 6 vegetarian entrees , salad, bread, 3 desserts..."
indpak,"I order here a lot delivery. Every meal I have had has been very good. The meal I ordered last time was unsatisfactory. After leaving a review, the owner..."
indpak,"So glad they're open now because their food is incredible.. Food quality, service, and delivery are 10/10 and I order take out almost every week! I would..."
indpak,"BOMBAY GRILL IS THE BOMB! I'm a novice when it comes to Indian cuisine, but I'm always drawn to the rich aromas in which the food provides. Tonight I set..."
indpak,"Great dinner here! 

Started with mushroom soup and papadum. Then I ordered the shrimp special, which came with rice. It was amazing, I finished it so..."
indpak,I was craving really good Indian food one night and came here. I felt bad because I came here with a friend about 30 minutes right before they close. They...
indpak,Another stop on my journey to find the best rava masala dosa in the city. This is probably the second-best place I've found so far (second to Adyar Ananda...
indpak,"Beautiful outdoor dining setup during these Covid times. Been here many times, their dosas and other South Indian dishes are lovely. I would recommend..."
indpak,"Amazing vegan options--even non-vegans agree! I ordered delivery of a couple samosas and a masala dosa. The order was accurate, on time, and had delicious,..."
indpak,"Not only is Gandhi the best Indian in PLG by far, friends in neighborhoods beyond their delivery zone often ask me to pick it up because it's also better..."
indpak,"Chana Masala, Malai Kofta, Veggie Samosas

The restaurant staff and kind and courteous. The food is absolutely delicious."
indpak,Ordered quite a few things and they arrived in a timely manner. Got quite a few naans to share as well as vegetable samosas. I ordered the chicken biriyani...
indpak,For all the Indian food purist haters out there this isn't anything like your average curry shop. Nor is it an afterthought of a concept that's desperately...
indpak,I decided to taste the Inday again and from my initial impression it's a great flavorful way to eat healthy. I had been upset by some sandy food last time I...
indpak,"We were not familiar with Indian cuisine but found several very-good dishes.

The restaurant is very-popular and was very crowded and noisy on the night we..."
indpak,"It's been a few years now, but this place is still amazingly consistent in churning out some of the best (in my humble opinion, the best) Indian food in..."
indpak,Soooo good! The best Indian food I've ever had! Unfortunately they don't have outdoor sitting so just pick up and take out but we took our food to the park...
indpak,Been ordering takeout here for over a year now. Great food and fast service. Would 100% recommend. Love the Naan and the Chicken Tikka Masala.
indpak,"Ordered the samosa chaat and lamb saag for lunch  and it was delicious! I like how they separated the rice and the curry. 

The delivery was quick,..."
indpak,A dear friend ordered delivery for my birthday lunch today. The food was truly excellent. Everything was very tasty and perfectly seasoned. The Butter...
indpak,"I've ordered for pickup several times from Spice Kitchen, and have never been disappointed. The orders are prepared incredibly quickly within 15 minutes of..."
indpak,"Falafel sandwich $6. Delicious in the first few bites, and soooo fresh. Got to the middle and suddenly was EXTRA spicy (I did ask for spicy but sheesh) and..."
indpak,"Most recent visit, they were out of kati rolls, so I went with the spicy chicken biryani, which was outstanding. My wife is not that into spicy food, and..."
indpak,"Not an Indian food card I would recommend. And I am Indian so I do think my review of India food is more or less accurate.

I had read great reviews about..."
indpak,"First visit. Pretty good for the price. I tried the kati rolls with pulled pork (spicy). Great bread on that roll. Also the Mulligatawny soup with chicken,..."
indpak,"Really delicious food. Layers and layers of flavors and textures. Have been twice, and am very excited to return; however, the staff seem unfamiliar and..."
indpak,"For the price, it was pretty good.  I ordered online.with no minimum.  I needed a little something to fill up from dinner so tried,some,Samosas.  They were..."
indpak,I am so glad I chose Amma as my first official outdoor dining experience since the start of the pandemic. Every single bite I had was aromatic and...
indpak,"We found this place quite by accident, and are quite happy about it! Clearly a family run place - welcoming and attentive service. Sitting curbside, it's..."
indpak,Amma - A five-star dining experience that was even more appreciated in this time of Covid-19. The outside sitting area was warmly enhanced with touches of...
indpak,"Super fast delivery and they even threw in free dessert 

Food was great and big enough portions to share!"
indpak,"Kitchen Grill Indian has made me rethink the whole cuisine! Togo order review:

I decided to give a new restaurant and a new cuisine a try and did this..."
indpak,This place rocked my world. I shared 2 of the appetizer and main specials with a few friends and everything was just delicious. They literally had our food...
indpak,"This place is fire! Really awesome vegetarian food at an amazing price ($8 for 3 veggies and rice or roti). Mutter paneer was really good, and so was the..."
indpak,"This was pretty good, especially for the price. I got a full platter with Chana masala, some type of lentil, cauliflower, a roti and a samosa for $9. (I..."
indpak,"This is your spot for authentic, cheap eats. You can get the lunch or dinner platter/buffet for $7.99. Cash only. What a deal though!

The platter comes..."
indpak,Amazing service and the food was fantastic. Very COVID safe and very accommodating staff.
indpak,"Great Indian food! They have a cute outdoor area set up since Covid and are doing a great job with sanitation, and everyone's safety! The Paneer Tikkas and..."
indpak,Highly recommend this spot bang in the middle of Cornelia Street which is especially pretty during the summer. The street is closed for vehicles due to...
indpak,"Delicious food and such nice, helpful staff! Dropped by today to order two lunch specials - lamb dalcha and chicken tikka masala. I can't have any dairy so..."
indpak,I've come to Chote Nawab many times and it is one of my favorites for delicious Indian cuisine.  I love the authentic flavors and menu variety.  My...
indpak,"We ordered food for takeout from this restaurant. Thinking that this place was on Indian Street, the food had to be authentic but it just wasn't. All the..."
indpak,Delicious! Ordered delivery from here for the first time and was super pleased with the jam packed flavors in the dish. I can't speak on the service of the...
indpak,This spot serves probably the best Tandoori chicken that I've had in New York and New Jersey combined! I wanted to try out some of their other dishes so...
indpak,"We were looking for a place outside on the shade and decided to try Moti Mahal Delux, since the reviews were positive. Lunch was good, service attentive ...."
indpak,I've enjoyed numerous Indian restaurants throughout the borough and Namaste has certainly delivered (#1) over the years. They have remained one of the more...
indpak,"To be honest I was hesitant to order from Namaste because all the reviews on Seamless say that the restaurant messed up the order, food arrived 2 hours..."
indpak,"I had always been meaning to try out their buffet, but never quite made it. Ordered in instead - their Gobi Manchurian was excellent, and definitely..."
indpak,"I just ordered from grubhub.   

I'm ecstatic.   Best Indian delivery in a long time. 

The naan was packed in wax paper and foil so it was nice and warm..."
indpak,"Really tasty food. I ordered delivery and the food arrived very quickly, was packaged well and was still hot. I got the choke bhature which is a fried..."
indpak,Delicious! One of my favorite lunch spots to get takeout while I'm at work. I've tried several chicken tikka masala but this one is by far the best....not...
indpak,"This was a delivery order.  Delivery was fast, well packaged, and they included tons of sauces and even some plates.  I ordered several dishes:  chicken..."
indpak,"Ok, folks. If you have been craving authentic, absolutely delicious Indian food (like we have), you must order from Om. Locked down during the pandemic, we..."
indpak,"Delicious Indian staples. Also, the best all-day combo anywhere - choice of full size entree dish, appetizer dish, plus rice, naan, chutneys/raita for about..."
indpak,Love this place! Order pretty much anything and it's good. Would go here all the time before COVID and the service was always good and the ambiance was...
indpak,"I am so excited that they are open again and taking take out and delivery orders. They are hands-down my favorite Indian restaurant, period. Their food is..."
indpak,Normally when I go to Indian restaurants I always leave stuffed! This was not the experience with aRoqa and I was happy. Everything we ordered was full of...
indpak,"So glad to have found a vegetarian Indian spot with no need to compromise on options or flavor!

I've ordered twice for delivery and once for pickup, all..."
indpak,"Best vegan Indian food I've ever had and the best Indian food I've had in years. It was really flavorful and not oily at all. 
Delivery was on time and..."
indpak,This is seriously great Indian food!  I am completely addicted to the Pondicherry Dosa- spicy and one of the best dosas I have ever had in NYC.  Also love...
indpak,"I ordered saag paneer and garlic naan from Ashoka and was blown away. The dishes were incredibly flavorful and my meal arrived to my door quickly. 


I'll..."
indpak,"This has become our go to Indian delivery spot during covid, and we recently moved right around the corner so now it's even easier to get! We always order..."
indpak,This has been my favorite take out Indian spot since I discovered it about a year ago. Today I decided to try their lamb korma and received something that...
indpak,"This was my second time ever having Indian cuisine and I was blown away. Fortunately for me, I just moved around this area so Saar will definitely be in my..."
indpak,I would like to give Saar top notch rating for our recent stellar experience with them. The service as well as the food were awesome. And additional brownie...
indpak,"As Manhattan continues it's outdoor dining  during the pandemic, restaurants like Saar help make the outdoor experience very pleasant. Not only is the..."
indpak,"Hi All
Hope everyone is staying safe, wearing masks and social distancing!
We just want to share with all of our New Yorkers who, like us, really miss the..."
indpak,"They have outdoor & indoor dining. Tables are a food distance apart. They take your temp when you come in.

The food was delicious! Omg so good.
I got the..."
indpak,"With a name like Nirvana, there's no way that a restaurant can live up to it's title. Regardless, we decided to give the restaurant a try.

I had the..."
indpak,So this place was a covid hunger pangs life saver : anti inflammatory; outdoor seating ; and the owner chef Nepalese guy who took so much pride in his...
indpak,"This place is delicious! So flavorful with all of their spices, but not overpowering. I love it. I ordered it for take out during Covid as well, and while I..."
indpak,What a deal! The $12.95 all you can eat lunch deal is amazing! The menu is simple and at the discretion of what the restaurant wants to serve that day. You...
indpak,Would definitely recommend others to eat here. Loved how respectful and friendly the waiters were. Had a wonderful dinning experience here. (P.s. this was...
indpak,"One of my absolute favorite restaurants of all time. The food is perfect.  When I eat there, I'm treated like royalty and when I get takeout, I have plenty..."
indpak,One of our go-to restaurants in the area. Always delicious. Incredible service. Your water glass will literally never be empty. And always ends with free...
indpak,I came here with a group of 6 during Covid. Staff were wearing masks and the tables were spread apart. Menus were also via a QR code. I love their cocktails...
indpak,"Quarantine review: Welcome back GupShup! They were initially open for take-out during the shutdown and closed for a bit, but now they're back. Food is still..."
indpak,Manager Matt has turned this restaurant around. Food and service is now next level. Ambience is great. Very safe during Covid. Matt came from Union Square...
indpak,"Perfect if you had Covid months ago and still suffer from smell/taste loss. Despite being healthy now, I still suffer from a lack of flavor perception..."
indpak,Ordered takeout- I'm in town from Michigan helping fight COVID19. Highly recommend this place if you like Indian food! Great food- good size portions and...
indpak,This is my go-to spot for delicious Indian food in Hells Kitchen. Their take out is just as delicious as when you sit and dine in - nothing is ever cold or...
indpak,Delish butter chicken and goat curry... was in town for a bit and had to try.. food took about 30 minutes for take out and was delish!
indpak,I have been a customer of Imli for a very long time; both at the bar & also delivery. I was just there tonight picking up an order & I can only tell you...
indpak,Amazing Indian cuisine at a reasonable price. I had the shrimp appetizer (forgot the name) and the lamb madras. Both dishes were perfectly prepared with...
indpak,This restaurant is close from my BF and my work place. So We used to go two or three time a week for drinks after work and sometime for their famous lunch...
indpak,"Love their mutton and chicken samosas. They dont take shortcuts and reheat samosas!
Ive also tried their curries and they are really flavorful."
indpak,"My usual mindset is to start with 5 stars and work backwards to account for not-so-great factors. In this case, we had a rough start so the algo is..."
indpak,I ordered take-out through seamless as a last minute thing and namaste did not disappoint. I only had the chicken vindaloo and it was superb. When I usually...
indpak,"This place is amazing. I didn't know what I wanted for dinner and then there it is right in front of me. I ordered Saag Paneer, Garlic Naan and Tandoori..."
indpak,"SO GREAT this place is back OPEN. They are doing the best they can during the COVID lockdown. They shut down for a few days, but are BACK IN ACTION, saving..."
indpak,"Pleasantly surprised by how great this place is! 
A neighbor had told me how good the food was so I decided to grab lunch. 
Due to covid they no longer..."
indpak,"Always a great experience. Fresh food, quick delivery and service with a smile. We always order the chicken tikka masala, grilled paneer tikka, and the..."
indpak,"PROS:
+ Big portions: The other Indian restaurants give you little food charge you $15 for a plate. Not Raj's, there are big portions for $10. I had..."
indpak,"Dear Bukhara Grill and Vicky,

Thanks for much for everything you did to make our wedding amazing. You went above and beyond and I could see when I met you,..."
indpak,Been here several times and Bukhara never fails to impress! This is quite honestly the most delicious and authentic Indian food in town - I honestly don't...
indpak,"Another ""stumble on"", we visited Bukhara Grill towards the end of the evening.  Things started out alright as they quickly brought us water and a..."
indpak,How grateful we are that our favorite neighborhood Indian restaurant is still serving take out and offering delivery during the crazy time of quarantine....
indpak,"We went on a Friday date night, outdoor COVID meal. The the staff was definitely abiding by the rules, I would however give them a B- on the cleanliness...."
indpak,"It's the best authentic Indian restaurant I've ever eaten. We keep coming back here. Food, atmosphere, music makes you think that you are in India. The..."
indpak,Love this place so much. Since COVID started my family has gotten delivery from here multiple times each month. We are slowly working our way through the...
indpak,I hope you are all able to open soon. I love your food and it would be awesome to order delivery soon!
indpak,"Biryani is A1! Full of meat, tasty, spicy! Chicken Tikka is also very tasty! Prices are good, highly recommend!"
indpak,"I had multiple Frankie rolls delivered during COVID 19.  First thing to know is a Frankie is Bombay Indian street food wrapped in flat bread.  Also, keep in..."
indpak,This place is ON POINT!!! I would rather go here than some Indian restaurants in the neighborhood. Ordered 2 rolls and smothered samosas. I was stuffed. I...
indpak,Great option for quick takeout during a lunch break or for a late night snack. The lamb frankie and hot aloo fries are my go-to. Highly recommend for...
indpak,"We've only had delivery from here - BUT I can tell you as soon as it's safe to go back to dining out frequently we WILL make this a stop. 

Everything here..."
indpak,I've ordered take-out here twice during the pandemic and both times the food and service were exceptional. The man who took my order on the phone even...
indpak,First time out since the pandemic and we were craving Indian so we came over from Brooklyn and decided to dine outdoors. Really really glad we did! It's a...
indpak,This has been one of my favorite restaurant during this Pandemic. Glad they have added themselves in Uber Eats as this helps us get the food delivered all...
indpak,"This is another favorite at curry hill. Every item at this restaurant is worth trying. My favorites are dahi barra, samosa chaat, chickpeas, and rice...."
indpak,"Pongal is one of my and my family's favorite South Indian restaurants.  Their flavors have been consistent in over past 20 years.  That is correct, I have..."
indpak,"We're lucky to have so many great Indian places in the neighborhood, let alone on the same block!

I've been to the location on the UWS and finally gave..."
indpak,"Amazing food, amazing service, friendly staff! Everything I've ordered I've absolutely loved. Can't go wrong with anything on the menu! If you are ordering..."
indpak,"Delicious, inexpensive and generous portions. Garlic naan is so good. Does not disappoint. Quick delivery. What more could you want?!"
indpak,"My boyfriend and I used a Pulsd deal here and had an amazing meal yesterday night! Everything from the food (every dish was delicious), to the ambiance..."
indpak,"Homemade Indian food, one of the best in the city! I highly recommend the onion bhajia and the chicken korma. Best of all, the owners are super nice and..."
indpak,"Food was absolutely delicious and despite the crazy circumstances right now with Coronavirus and the restaurant being understaffed/limited operations, the..."
indpak,"Delicious food, well priced.  BYOB. 

Kitchen is a little slow, so just bring an extra bottle. 

I recommend the vindaloo for brave and bold in spirit."
indpak,"When you first walk in you are surrounded by hundreds of red decorative lights that just make the place feel like your in a video, honestly really cool. The..."
indpak,"0 stars for service bc WOW. My party of 5 was thrown a laminated sign that said ""groups $25"" without explanation and without an actual menu. The waiter then..."
indpak,"This gem has been my COVID delivery go to. Always on time, hot and delicious! The Korma is a staple and while I usually go with chicken, the lamb was even..."
indpak,"They have good take out drinks that are reasonably priced, also recently got their Delhi dinner for two, which was quite good, but it's more like a dinner..."
indpak,"Not bad, ordered delivery. They forgot the badshah cauliflower which was disappointing but other things were pretty good:
- kale moong chat had some good..."
indpak,"I usually never write reviews for delivery food, but got on Yelp to say this was probably the best Indian food I've had in New York. 
There was a lot left..."
indpak,What a delicious way to end a long weekend. I dipped the soft and delicate garlic naan in every spice and sauce they gave me. The $18 special with one of...
indpak,"Absolutely delicious! This place obviously makes everything from scratch, even their samosas. Far and away the BEST takeout I've ever had regardless of type..."
indpak,"Great food, we went there on a random stroll and found this amazing food truck. We had samosa chat and mango lassi and both were amazing."
indpak,"Really solid. Stopped by for Meatless Monday and Raj gave me a medley of all of his veg options. V-tasty, particularly the spinach. Also, the man loves..."
indpak,"Raj is a very nice man who serves up some very nice food, a combination I'm always happy to find. 

We stopped by for dinner and ordered the chicken curry..."
indpak,"Wow. Everything just tasted so...right. Not relying on too much salt, or too loud of any ""easier"" flavors. Instead, they all blended together so naturally,..."
indpak,"I've only ordered from here once, but I instantly knew i would again very soon. I ordered a daal makhani with rice and garlic naan but I really was buying a..."
indpak,"This restaurant makes sublime food. I mean, it makes my eyes roll back in my head it's so incredibly good. I have never eaten food like this and it's hands..."
indpak,This is the best halal in NYC hands down. Does anyone know where I can buy a giftcard to support during COVID?
indpak,"OVERALL: So happy to find this underrated place for food that rivals the halal guys. If anything, I'd choose Kwik over the halal guys as there's no line...."
indpak,"The Kwik Meal Cart is such a wonderful addition to the neighborhood. I say that like it's a new establishment, but no they've been there for years and with..."
indpak,I am a big fan of Desi Grill. It has become one of my go-tos. The food is solid and the service is quick and efficient. I've seen several reviews here about...
indpak,"Placed a pick up order from here yesterday. 
We had an order of chicken shahi korma(cubes of boneless chicken breast cooked in mildly spiced almond, cashew..."
indpak,I am a novice when it comes to Indian food so take my review with a grain of salt. I've had Indian food from probably 6 places ever but this spot is way...
indpak,"Classic place in Jackson Heights. It really isn't a diner but it's still a restaurant. Jackson Diner serves Indian cuisine, so it fits in with the area and..."
indpak,"After years of being told Jackson Heights Diner was a ""must try"" Indian Food destination, I went in to decide for myself. I stopped in on a Sunday afternoon..."
indpak,"Numerous changes have lead me to believe they're doing better than ever.

* They run the buffet 7 days a week and till 4:30pm. That's probably their bread..."
indpak,"History of Present Indulgence: 

A couple and their puppy looking for some Indian fare, just happened to find this totally missable gem of a restaurant near..."
indpak,One of my fav dosa places in NYC!  Don't miss their idli dipped in ghee( cant recall the name). They are famous for their gunpowder dosa's! The special...
indpak,"The food is always amazing here. The samosa chaat is my favorite. It's pretty big, so should be shared by 2-4 people as an appetizer. Then I get the potato..."
indpak,"Ordered late in the evening for pickup. Food was ready on time and when we left a tip, they gave us a free drink! So nice and unexpected. When I grabbed the..."
indpak,Fantastic all around. These guys are working hard during COVID. My husband and I picked up a bunch of items from here and everything was delicious and well...
indpak,"These guys are open again, Incase you need your Indian food fix!
I like them because when I say I'm English and like spicy, they will up the spice level for..."
indpak,This is a little place trying to do the best they can in tough times.  We had been to pick up from them when it was very quiet -- early on in the shutdown...
indpak,"Really tasty Indian food. Has a homemade quality, where you can sense they are doing it the right way and going the extra mile in the kitchen"
indpak,"I was a regular at this place, I must've ate here nearly dozens of time for the lunch special with either take out or dine in. I have also dined here for..."
indpak,"Decent out door seating but we decided to do take out. 
We got 2 regular potato masala dosas, 1 samosa chaat, 2 madras chai, and 1 chocolate dosa. They..."
indpak,Dosa Delight was exactly what we were looking for for an afternoon lunch in Jackson Heights. They're taking the proper precautions due to COVID-19 while...
indpak,"Went to this amazing spot with my friend and we loved it. This is our second time since quarantine, can't go wrong with Dosa, Pav Bhaji and Chole Bhature...."
indpak,"the food from this place is  great,fast delivery, really recommend 
We try diferente dishes and everything was great!!!"
indpak,This is the best Indian takeout I've had in NYC after trying many local spots. The food isn't the typical creamy and heavy type you usually get. Instead it...
indpak,"LOVE this place. My favorites are their Chicken Tikka Masala, Lahsuni Gobi, and I don't know if I've ever had better Naan or Samosas. Good delivery service..."
indpak,Love this place! The service is great - the delivery person is very nice. The food is always fresh and delicious. We order the vegetarian tali platter and...
indpak,"Seriously, 10 stars. It's definitely the best Indian food by far in the area in my opinion, and any time we introduce people to this place, they also agree..."
indpak,"Recently ordered from here again and everything was poor, aside from the saag paneer. Samosas were soggy inside, Chana masala had a strange tangy taste,..."
indpak,Absolutely loved our meal here! So safe in terms of social distancing and the naan was to die for :)
indpak,Business crowd in a midtown location and Covid doesn't help this restaurant's air. However the food is pretty good and the workers are friendly when they...
indpak,"Post Covid:  I went here for lunch on Thursday, August 13 at around 2 PM. I have been coming to Utsav for years and absolutely love the food. I had a..."
indpak,This review is long overdue. Best indian food ever if you are craving home cooked mother like meal.  My office is a block away so naturally I acome here...
indpak,"Very good food cart that serves authentic Indian food. The infusion of spices in the chicken biryani was on point. Great value in their platters for $10,..."
indpak,"Cheap and cheerful.   Great Indian food that offers plenty of vegan options. 

Located on the corner of Park and 47th on the west side of the street.   A..."
indpak,"Before I had fine northern Indian dishes, Italian was my favorite food.  Chapati House at 3153 Broadway in New York City gives me that at very reasonable..."
indpak,11/2/20 - It seemed suspicious to me that my delivery order was en route to my house after only ten minutes of placing the order on UberEats. The chicken...
indpak,"On one of my study binges, I decided to order from UberEats to save some time. I was in the mood for Indian food, and Chapati House was the first such..."
indpak,"This was my final ""crazy lights"" Indian restaurant on this East Village block, and food-wise, it was the best (Royal Bangaldesh is best for ambience, being..."
indpak,Best decor ever- it's overdone and so much fun! I've been coming here for the last 20+ years in large and small groups and it's always a great time. At my...
indpak,"This place is definitely an experience! If you look closely, the Christmas lights are actually chili peppers which were a nice touch. The decor is..."
indpak,"I ordered takeout from Karma Kafe. My order was ready on time. In terms of set up, they only allow 3 people inside and have booths set up (takeout, order,..."
indpak,"Excellent flavors and portions. Thank God they are open during COVID.
Always order a side of the Samoas."
indpak,"We got delivery from here during the pandemic. Food arrived on time, and was delicious. We especially loved the Bagare Shrimp!"
indpak,"This review is for takeout for a Friday lunch. 

As reviews have highlighted before, the Mughlai Take Out Deal is absolutely amazing. Choice of one..."
indpak,"I discovered this place on GrubHub during quarantine and am so glad I did. This place is absolutely delicious and super reasonably priced. 

I've been..."
indpak,"The aloo somosas though! Favorite part of the meal was the veggie somosas which hit so well after not having somosas in too long. I ordered takeout, but..."
indpak,"Very good food, great portions and very nice servers. Mango Chicken had a great balance of sweetness and curry spice."
indpak,We generally go to the kinds of cheap Indian places where everything is pre-made and sitting in warming trays. And those are great places! But we happened...
indpak,"I had a wonderful experience in this place.
   In brief: Food came all on time and it was all really delicious as well. I've ordered saag naan which was my..."
indpak,Nimbooda is my favorite Indian restaurant in the area as we have quite a bit around here. Every dish always hits the mark (even though I'm basic and usually...
indpak,"A few friends and I came here after an event nearby. The interior was nicely decorated, with brick walls, deep brown colored plush booth seating,..."
indpak,"Ordered thru UberEats, I would NEVER...EVER...order from Nimbooda again! I'm totally confused as to how this restaurant has 4 stars. I've had way better..."
indpak,"So, so good. All we could say between bites. 

Was craving Indian food so picked up some take out from Ashoka Grill. The service was really nice, asking if..."
indpak,Their food is wonderful. Everything else is just awful. 1h 40min and still waiting. 47 min ago I was told they were packing up my order. They are a 20 min...
indpak,"Called this place to order delivery for my family. A man picks up, asks me my address which is 1.9 miles away. He then asks me how much money im going to..."
indpak,"I love the flavor of the food here. That being said servings are small, price is what you would expect for NYC, I always order the veggie samosa, it's so..."
indpak,"Best Indian food I've had outside of India hands down! My favorite, food is amazing quality, good portions and very tasty!"
indpak,"Ordered through Yelp last night to pick up. They quickly prepared the food which was nice. If I was rating solely based on the samosas or the garlic naan,..."
indpak,One of our favorite spots for takeout/ delivery! Food always arrives hot and well packaged to prevent spills. The samosa chaat is alway excellent and the...
indpak,This place first came to my attention when I was looking for some chaat menu items; I lived in the SF Bay Area for a while and it seemed like there were...
indpak,I ordered two take-out picnics for a (socially distanced) gathering of friends/family in nearby Madison Square Park and it was perfect. The kathi rolls were...
indpak,This place serves some good Lamb Curry! The Tandoor Chicken was succulent. I was even offered extra Basmati rice for free. The Shag Bahi is a nice...
indpak,"This place is one of the best 
Stands out from the rest
Came for grand street restaurant week
Best chicken tikka masala was what I seek
Can't go wrong with..."
indpak,"At first glance, the food looks delicious. The colors are vibrant and the portions are reasonable. Don't let the appearance fool you; most of it is pretty..."
indpak,"Ordered from here from Grubhub and as far as the quality goes, spot on once again! As if we were actually eating at the place itself! We ordered lamb curry,..."
indpak,"Best food ever better than city restaurants, the rices are amazing thiBasmati RiceThe food is always the same and beautiful I recommend this place highly so..."
indpak,Its always refreshing to get something somewhere that puts a lil spin on it. I am a fan of Chicken Tika Masala and always get that whenever I am at an...
indpak,Stopped by this place in the bustling section of Jackson Heights since I could smell lots of great indian food from afar the minute I got off the 7...
indpak,Delhi Heights never disappoints. Had their butter chicken and aloo gobi delivered.  Everything was delicious and it arrived quickly and was hot. . It's our...
indpak,"I ordered Kashmiri Rogan Josh (lamb) and it was soooo good. The flavors were authentic, the portions were large and they kept the rice and the meat and..."
indpak,This is such a little gem.  There are so few of these hole-in-the wall indian spots left in manhattan.  And it is so conveniently located outside of...
indpak,"A true NYC staple. I finally made my way down here for some delicious Indian/Pakistani eats. The place is a hole in the wall with a counter for seating, but..."
indpak,"tiny GRAB-N-GO hole-in-the-wall South Asian eatery located in SoHo.

this is a bare bones eatery that slings samosas, biriyani, curries, and more. there are..."
indpak,"Chaat is excellent here! Great outdoor seating area as well, would recommend the dahi puri and vada pav!"
indpak,"Go for the lunch special - get a delicious (and huge) thali for only $13! I had the paneer and it was amazing - fresh, tasty and generous portions including..."
indpak,"While I'm still a little peeved at my last service encounter here in December (see below), I have to admit the food is still excellent here. And I..."
indpak,This restaurant has really cute outdoor seating due to COVID. They also have a nice selection of Indian style drinks and they have indian beers too!...
indpak,"Like home cooking, but with boutique vibes.  There are always a few surprise spices in the dishes that make my eyes light up and appreciate the chef's..."
indpak,"We did the dinner special with the sample curry platter and the bottle of wine for the table. Everything we sampled was DELICIOUS, especially the butter..."
indpak,"I knew nothing about this establishment and relied on the reviews and I was very pleased that I did.
I catered our holiday party and it was a big hit,..."
indpak,"Just dined here and what a nice addition to the neighborhood. The place is gorgeous, spacious and welcoming. The food is so authentic and fresh. The service..."
indpak,Roasted Masala is at the corner of 105th and Columbus Ave and conveniently located near the 103rd stop on the B & C line.  You can expect to be greeted by a...
indpak,This was a great change of pace in NYC-- we were tired of the cramped restaurants and the rush of the streets. We were the only ones dining in the...
indpak,"Trust the other reviews. It's extremely slow. 

They don't give you silverware. I ordered two beers and had to ask for them twice. It seems dirty inside...."
indpak,My input is simply this. If you have a dirty bathroom you have a dirty kitchen and you have dirty waiters. When are some Indian/Pakistani restaurant going...
indpak,"Delicious rolls. Tastes like the homemade stuff you get when you go to someone's house. 
Order take a while to get ready so be sure to be patient. 
Mango..."
indpak,"This location was good, not the best I had been to but the food was still good.

It's a small location but they often are, they weren't the fastest or..."
indpak,"My friend had catered kati rolls from this particular Kati Roll Company, and I more or less went on a marathon of trying out different types of rolls...."
indpak,One of my favorite food places in NYC. Kati rolls are AMAZING and you can get an order of 2 for $6. There's something special about the paratha bread- it's...
indpak,"(This was originally posted on Indian King Biryani House cart...moved it here to its rightful spot, oops!) 
---
Came here today on 11/27/2019 with a..."
indpak,I neither live nor hate this cart. I got the rice combo. Meat was nice and tasty. First time getting halah from a cat where the rice was white. It was very...
indpak,"Go to pickup spot for really excellent Indian food, and they also offer outdoor dining now! The phool makhane (with puffed lotus seeds!) is my favorite..."
indpak,"I had a great time eating here. The food was so good. I had the green soup, shrimp app, and samosas. For entree I had chicken tikka masala. My friend got..."
indpak,"What you would expect from a local neighborhood Indian restaurant - solid fare, wonderful ambiance, and an overall satisfying dining experience.

Service is..."
indpak,It is good to see small businesses operate during these difficult times (Covid19) and Bombay Grill succeeds at this. I called in for an order and within 25...
indpak,"Delicious tasting food and happily I can get takeout during this Covid time.  Vegetable
Samosas are good as is the mushroom Bhaji.  The chicken tikka masala..."
indpak,"I love, love Bombay Grill. The food is so good. Also, a lot of vegan/vegetarian options. You can ask to make the dishes spicier if you like spicy food like..."
